time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1997-08-04T11:41:29.210Z,14.151,120.784,139.4,4,mb,,,,0.85,us,usp00085sm,2014-11-07T01:03:15.605Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1997-08-03T15:35:01.750Z,13.377,120.573,50,4.3,mb,,,,0.88,us,usp00085r8,2014-11-07T01:03:15.243Z,"Mindoro, Philippines",earthquake,,,,10,reviewed,us,us
1997-07-18T09:02:51.090Z,14.812,120.245,100,4.4,mb,,,,0.99,us,usp000850h,2014-11-07T01:03:09.136Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1997-07-12T23:55:33.820Z,13.575,120.88,150,4.6,mb,,,,0.88,us,usp00084sd,2014-11-07T01:03:08.203Z,"Mindoro, Philippines",earthquake,,,,11,reviewed,us,us
1997-07-04T02:14:36.580Z,15.679,120.932,121.6,4,mb,,,,1.23,us,usp00084ap,2014-11-07T01:03:04.956Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1997-06-27T09:03:36.830Z,16.081,120.346,33,4.2,mb,,,,1.03,us,usp000841c,2014-11-07T01:03:00.203Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1997-06-24T09:49:56.940Z,13.579,121.086,33,4.6,mb,,,,0.93,us,usp00083wq,2014-11-07T01:02:59.547Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
1997-06-23T08:51:59.060Z,13.967,120.989,33,4.7,mb,,,,0.77,us,usp00083v2,2014-11-07T01:02:59.380Z,"Mindoro, Philippines",earthquake,,,,3,reviewed,us,us
1997-06-06T19:08:10.220Z,14.106,119.224,32.2,4.1,mb,,,,0.59,us,usp000837d,2014-11-07T01:02:54.029Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1997-06-03T15:42:34.820Z,14.854,119.949,33,,,,,,0.99,us,usp0008340,2014-11-07T01:02:53.239Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1997-05-31T23:21:10.550Z,16.592,120.049,33,4.6,mb,,,,0.69,us,usp000830u,2014-11-07T01:02:50.314Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1997-05-05T05:44:17.380Z,14.906,119.889,33,5.5,mwc,,,,0.99,us,usp00081st,2016-11-09T22:27:29.599Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1997-05-05T04:33:39.150Z,14.886,119.709,33,4.7,mb,,,,0.82,us,usp00081sp,2014-11-07T01:02:44.324Z,"Luzon, Philippines",earthquake,,,,9,reviewed,us,us
1997-05-01T23:07:58.830Z,15.13,118.52,33,4.7,mb,,,,1.09,us,usp00081kx,2014-11-07T01:02:42.761Z,Philippine Islands region,earthquake,,,,18,reviewed,us,us
1997-04-27T01:02:28.150Z,15.01,120.09,33,4.1,mb,,,,1.15,us,usp00081bc,2014-11-07T01:02:38.800Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1997-04-20T22:27:50.730Z,14.182,120.953,100,4,mb,,,,1.39,us,usp00080vq,2014-11-07T01:02:36.224Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1997-04-19T08:39:34.440Z,16.139,119.645,33,,,,,,0.83,us,usp00080tq,2014-11-07T01:02:35.996Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1997-04-18T02:12:42.270Z,13.928,121.413,33,4.4,mb,,,,0.67,us,usp00080rz,2014-11-07T01:02:35.686Z,"Mindoro, Philippines",earthquake,,,,1,reviewed,us,us
1997-04-14T03:36:00.210Z,15.122,119.803,300,,,,,,0.93,us,usp00080hg,2014-11-07T01:02:34.074Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1997-04-08T21:38:09.160Z,13.564,120.977,150,,,,,,0.66,us,usp000806z,2014-11-07T01:02:31.706Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1997-04-08T12:24:20.180Z,14.909,120.13,33,3.8,mb,,,,1.35,us,usp000805x,2014-11-07T01:02:31.421Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1997-04-08T05:12:42.620Z,14.883,119.918,33,4.8,mb,,,,1.05,us,usp000805b,2014-11-07T01:02:31.376Z,"Luzon, Philippines",earthquake,,,,10,reviewed,us,us
1997-04-06T07:20:59.600Z,16.424,120.848,33,4.1,mb,,,,1.1,us,usp000801m,2014-11-07T01:02:30.812Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1997-03-27T20:02:19.010Z,15.346,120.115,33,,,,,,0.77,us,usp0007zjz,2014-11-07T01:02:23.369Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1997-03-13T20:01:40.510Z,13.563,120.851,150,3.7,mb,,,,0.67,us,usp0007ysu,2014-11-07T01:02:19.652Z,"Mindoro, Philippines",earthquake,,,,1,reviewed,us,us
1997-02-24T01:32:20.850Z,15.36,122.146,33,4.4,mb,,,,0.83,us,usp0007xqj,2014-11-07T01:02:11.089Z,Philippine Islands region,earthquake,,,,1,reviewed,us,us
1997-02-19T13:49:51.820Z,14.423,120.772,100,4.4,mb,,,,0.81,us,usp0007xg9,2014-11-07T01:02:09.964Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1997-01-28T20:02:18.800Z,15.132,119.337,31.2,4.2,mb,,,,0.77,us,usp0007wfj,2014-11-07T01:02:00.802Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1997-01-19T15:44:29.220Z,14.168,121.022,33,,,,,,0.63,us,usp0007w30,2014-11-07T01:01:58.769Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1997-01-17T01:43:56.270Z,13.78,120.764,200,,,,,,0.76,us,usp0007vyn,2014-11-07T01:01:58.227Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1996-12-28T11:20:40.760Z,14.976,120.053,33,4.6,mb,,,,1.3,us,usp0007v3y,2014-11-07T01:01:50.554Z,"Luzon, Philippines",earthquake,,,,5,reviewed,us,us
1996-12-05T10:38:53.000Z,16.255,120.515,33,5.2,mwc,,,,1.01,us,usp0007tzr,2016-11-10T00:08:00.609Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1996-12-03T09:19:49.350Z,15.91,120.325,33,3.8,mb,,,,0.89,us,usp0007twz,2014-11-07T01:01:43.612Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1996-11-24T02:21:45.230Z,16.672,120.62,33,,,,,,1.29,us,usp0007tfj,2014-11-07T01:01:37.697Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1996-11-21T06:16:09.150Z,16.189,120.423,33,4.1,mb,,,,0.99,us,usp0007tb0,2014-11-07T01:01:37.183Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1996-11-20T17:58:04.620Z,16.348,120.527,33,5.9,mwc,,,,1.1,us,usp0007t9s,2017-04-26T17:52:48.174Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1996-11-20T17:11:37.610Z,13.673,120.999,152.3,3.9,mb,,,,0.83,us,usp0007t9q,2014-11-07T01:01:37.001Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
1996-11-03T05:06:26.250Z,13.732,120.882,100,4.2,mb,,,,0.74,us,usp0007sbg,2014-11-07T01:01:31.186Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
1996-10-13T20:49:05.050Z,14.587,120.087,33,4.3,mb,,,,0.66,us,usp0007rcc,2014-11-07T01:01:22.552Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1996-10-09T20:44:00.590Z,14.496,120.066,61.3,5,mb,,,,0.85,us,usp0007r67,2014-11-07T01:01:20.966Z,"Luzon, Philippines",earthquake,,,,25,reviewed,us,us
1996-09-25T11:36:31.910Z,13.769,120.878,100,5,mb,,,,1.02,us,usp0007qf1,2014-11-07T01:01:13.179Z,"Mindoro, Philippines",earthquake,,,,16,reviewed,us,us
1996-09-23T03:49:08.230Z,15.433,120.213,33,,,,,,0.71,us,usp0007qbx,2014-11-07T01:01:12.823Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1996-09-15T17:19:51.680Z,15.602,120.457,33,4.8,mb,,,,1.11,us,usp0007pzv,2014-11-07T01:01:11.102Z,"Luzon, Philippines",earthquake,,,,7,reviewed,us,us
1996-09-11T15:12:31.130Z,13.597,120.181,97.1,4.1,mb,,,,1.11,us,usp0007pu8,2014-11-07T01:01:09.923Z,"Mindoro, Philippines",earthquake,,,,1,reviewed,us,us
1996-09-05T22:52:43.110Z,13.866,120.462,33,4.6,mb,,,,1.03,us,usp0007pfu,2014-11-07T01:01:07.295Z,"Mindoro, Philippines",earthquake,,,,7,reviewed,us,us
1996-08-28T05:00:55.470Z,13.929,119.236,33,4.6,mb,,,,1.06,us,usp0007p53,2014-11-07T01:01:02.029Z,Philippine Islands region,earthquake,,,,6,reviewed,us,us
1996-08-25T20:55:43.880Z,15.167,120.04,10,4.3,mb,,,,0.6,us,usp0007p22,2014-11-07T01:01:01.599Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1996-08-21T03:08:55.060Z,16.094,120.349,85.6,4.9,mb,,,,1.4,us,usp0007nva,2014-11-07T01:01:00.318Z,"Luzon, Philippines",earthquake,,17,,1,reviewed,us,us
1996-08-20T08:37:17.350Z,13.597,120.822,25,,,,,,1.5,us,usp0007nu3,2014-11-07T01:01:00.159Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1996-08-14T04:38:52.820Z,14.294,119.479,33,4,mb,,,,1.2,us,usp0007nj5,2014-11-07T01:00:58.886Z,"Luzon, Philippines",earthquake,,,,8,reviewed,us,us
1996-08-12T15:25:42.200Z,14.357,119.456,33,3.6,mb,,,,1,us,usp0007nfe,2014-11-07T01:00:58.464Z,"Luzon, Philippines",earthquake,,,,5,reviewed,us,us
1996-08-09T08:08:06.430Z,13.647,120.861,129.6,5.4,mwc,,,,0.9,us,usp0007na3,2016-11-09T23:12:05.864Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
1996-08-05T19:08:32.870Z,14.477,120.089,33,3.6,mb,,,,0.6,us,usp0007n57,2014-11-07T01:00:56.117Z,"Luzon, Philippines",earthquake,,,,6,reviewed,us,us
1996-07-30T17:38:30.710Z,14.509,119.954,33,6.1,mwb,,,,1,us,usp0007mvm,2016-11-10T00:41:36.544Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1996-07-28T15:54:38.260Z,14.966,120.434,33,3.8,mb,,,,1.4,us,usp0007ms6,2014-11-07T01:00:50.928Z,"Luzon, Philippines",earthquake,,,,6,reviewed,us,us
1996-07-22T22:31:39.910Z,14.854,119.64,33,4.1,mb,,,,0.9,us,usp0007mew,2014-11-07T01:00:49.659Z,"Luzon, Philippines",earthquake,,,,12,reviewed,us,us
1996-07-22T20:06:14.190Z,15.052,120.039,33,4.1,mb,,,,1.2,us,usp0007men,2014-11-07T01:00:49.547Z,"Luzon, Philippines",earthquake,,,,11,reviewed,us,us
1996-07-20T09:14:04.170Z,13.856,120.671,110.1,5.9,mwc,,,,1,us,usp0007mae,2016-11-09T23:01:58.205Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
1996-07-18T13:33:39.470Z,16.352,120.812,33,3.8,mb,,,,0.3,us,usp0007m76,2014-11-07T01:00:48.402Z,"Luzon, Philippines",earthquake,,,,6,reviewed,us,us
1996-07-01T05:37:25.230Z,13.875,120.043,33,4.4,mb,,,,0.8,us,usp0007kj4,2014-11-07T01:00:43.639Z,"Mindoro, Philippines",earthquake,,,,10,reviewed,us,us
1996-06-26T04:37:04.400Z,13.882,120.764,300,3.7,mb,,,,1,us,usp0007k9w,2014-11-07T01:00:40.752Z,"Mindoro, Philippines",earthquake,,,,9,reviewed,us,us
1996-06-16T12:02:21.210Z,16.417,120.395,33,3.9,mb,,,,0.7,us,usp0007juz,2014-11-07T01:00:38.158Z,"Luzon, Philippines",earthquake,,,,7,reviewed,us,us
1996-06-03T14:04:20.210Z,13.913,121.051,33,4.2,mb,,,,0.7,us,usp0007j41,2014-11-07T01:00:33.903Z,"Mindoro, Philippines",earthquake,,,,10,reviewed,us,us
1996-06-01T09:14:22.480Z,14.856,119.894,33,4.2,mb,,,,1.6,us,usp0007j0c,2014-11-07T01:00:31.609Z,"Luzon, Philippines",earthquake,,,,11,reviewed,us,us
1996-05-02T06:30:24.890Z,16.13,120.6,33,5.5,mwc,,,,1,us,usp0007gv8,2017-04-26T17:51:56.384Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1996-04-22T17:33:54.410Z,13.852,120.009,33,4.5,mb,,,,0.9,us,usp0007gfy,2014-11-07T01:00:18.637Z,"Mindoro, Philippines",earthquake,,,,8,reviewed,us,us
1996-04-16T02:45:55.750Z,13.976,120.92,33,4.5,mb,,,,1.2,us,usp0007g89,2014-11-07T01:00:17.578Z,"Mindoro, Philippines",earthquake,,,,16,reviewed,us,us
1996-04-15T03:47:51.010Z,15.132,118.717,33,3.7,mb,,,,0.6,us,usp0007g6q,2014-11-07T01:00:17.085Z,Philippine Islands region,earthquake,,,,5,reviewed,us,us
1996-04-14T23:54:12.370Z,13.612,120.883,165.6,4.6,mb,,,,1.3,us,usp0007g6p,2014-11-07T01:00:17.077Z,"Mindoro, Philippines",earthquake,,,,31,reviewed,us,us
1996-04-14T04:49:52.170Z,13.665,120.664,33,4.3,mb,,,,0.5,us,usp0007g5t,2014-11-07T01:00:16.986Z,"Mindoro, Philippines",earthquake,,,,5,reviewed,us,us
1996-03-27T11:52:50.600Z,16.387,121.046,49,4.3,mb,,,,0.6,us,usp0007fcc,2014-11-07T01:00:08.853Z,"Luzon, Philippines",earthquake,,25.3,,31,reviewed,us,us
1996-03-24T19:45:22.230Z,13.601,121.033,33,4,mb,,,,1.1,us,usp0007f7w,2014-11-07T01:00:08.339Z,"Mindoro, Philippines",earthquake,,,,8,reviewed,us,us
1996-03-24T00:46:32.420Z,16.218,119.391,33,4.5,mb,,,,0.7,us,usp0007f6s,2014-11-07T01:00:08.194Z,"Luzon, Philippines",earthquake,,,,27,reviewed,us,us
1996-02-29T14:05:06.050Z,15.059,120.126,62.6,4.6,mb,,,,0.8,us,usp0007e5r,2014-11-07T00:59:59.695Z,"Luzon, Philippines",earthquake,,9.4,,29,reviewed,us,us
1996-02-26T06:20:05.010Z,16.75,119.622,31.6,4.7,mb,,,,1.2,us,usp0007dye,2014-11-07T00:59:58.746Z,"Luzon, Philippines",earthquake,,,,34,reviewed,us,us
1996-02-23T01:33:15.750Z,14.137,118.888,33,4.1,mb,,,,0.7,us,usp0007dr2,2014-11-07T00:59:57.389Z,Philippine Islands region,earthquake,,,,7,reviewed,us,us
1996-02-18T09:57:17.000Z,13.906,120.754,242.4,5.6,mw,,,,1,us,usp0007dav,2016-11-09T21:54:35.470Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
1996-01-14T13:37:50.590Z,13.716,120.801,215.5,4.6,mb,,,,0.8,us,usp0007b2f,2014-11-07T00:59:40.374Z,"Mindoro, Philippines",earthquake,,11,,46,reviewed,us,us
1996-01-13T06:20:41.890Z,16.075,121.052,33,4,mb,,,,0.6,us,usp0007az4,2014-11-07T00:59:39.806Z,"Luzon, Philippines",earthquake,,,,6,reviewed,us,us
1996-01-06T23:51:39.820Z,15.746,120.594,33,4.2,mb,,,,0.4,us,usp0007ah3,2014-11-07T00:59:37.283Z,"Luzon, Philippines",earthquake,,,,7,reviewed,us,us
1995-12-18T09:29:42.310Z,13.568,120.451,78.1,4.7,mb,,,,0.8,us,usp000796j,2014-11-07T00:59:27.165Z,"Mindoro, Philippines",earthquake,,9.7,,14,reviewed,us,us
1995-11-29T17:52:31.880Z,13.557,121.169,127.4,4.2,mb,,,,1.1,us,usp00077rn,2014-11-07T00:59:14.644Z,"Mindoro, Philippines",earthquake,,15.7,,6,reviewed,us,us
1995-11-29T01:21:52.060Z,13.91,120.742,119.8,4.1,mb,,,,1,us,usp00077qj,2014-11-07T00:59:14.554Z,"Mindoro, Philippines",earthquake,,,,12,reviewed,us,us
1995-11-08T09:45:52.490Z,14.687,120.571,33,4.2,mb,,,,0.8,us,usp00076fp,2014-11-07T00:59:08.474Z,"Luzon, Philippines",earthquake,,,,5,reviewed,us,us
1995-10-31T02:03:26.800Z,13.81,121.032,33,4.2,mb,,,,1.1,us,usp000761b,2014-11-07T00:59:02.591Z,"Mindoro, Philippines",earthquake,,,,7,reviewed,us,us
1995-10-14T02:45:50.040Z,15.447,119.945,33,4.2,mb,,,,1.3,us,usp000753x,2014-11-07T00:58:57.344Z,"Luzon, Philippines",earthquake,,,,9,reviewed,us,us
1995-09-18T00:13:30.820Z,13.578,120.202,24,4.9,mb,,,,1,us,usp00073hg,2014-11-07T00:58:44.731Z,"Mindoro, Philippines",earthquake,,,,20,reviewed,us,us
1995-08-12T21:26:38.280Z,14.045,121.125,33,4.4,mb,,,,0.9,us,usp00071s6,2014-11-07T00:58:31.253Z,"Luzon, Philippines",earthquake,,,,19,reviewed,us,us
1995-07-28T07:28:24.890Z,14.735,122.095,20.8,5.2,mw,,,,1,us,usp000712f,2016-11-09T23:05:41.328Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
1995-07-05T09:21:17.400Z,14.964,120.179,33,4.3,mb,,,,0.9,us,usp000705y,2014-11-07T00:58:18.013Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1995-05-22T22:09:06.120Z,16.491,120.936,33,3.8,mb,,,,1.7,us,usp0006xvj,2014-11-07T00:57:58.715Z,"Luzon, Philippines",earthquake,,,,4,reviewed,us,us
1995-04-08T01:57:41.790Z,13.512,121.018,33,4.3,mb,,,,0.9,us,usp0006vbg,2014-11-07T00:57:40.454Z,"Mindoro, Philippines",earthquake,,,,4,reviewed,us,us
1995-03-23T08:17:14.330Z,13.406,120.476,33,4.5,mb,,,,0.6,us,usp0006um0,2014-11-07T00:57:32.952Z,"Mindoro, Philippines",earthquake,,,,7,reviewed,us,us
1995-03-15T02:31:31.920Z,15.057,118.652,26.7,5.4,mw,,,,1.1,us,usp0006u6z,2016-11-09T22:05:21.208Z,Philippine Islands region,earthquake,,,,,reviewed,us,hrv
1995-03-04T21:43:29.550Z,13.54,120.485,33,4.8,mb,,,,1.3,us,usp0006ttp,2014-11-07T00:57:28.213Z,"Mindoro, Philippines",earthquake,,,,5,reviewed,us,us
1995-02-17T17:25:16.290Z,13.577,120.834,150.7,5,mb,,,,1.1,us,usp0006t47,2014-11-07T00:57:20.670Z,"Mindoro, Philippines",earthquake,,,,30,reviewed,us,us
1995-02-10T22:34:32.070Z,15.658,119.624,53.6,5.2,mw,,,,1,us,usp0006sqq,2016-11-09T21:51:03.514Z,"Luzon, Philippines",earthquake,,8,,,reviewed,us,hrv
1995-01-21T10:33:11.450Z,13.505,120.775,164.2,4.4,mb,,,,0.8,us,usp0006rpe,2014-11-07T00:57:10.211Z,"Mindoro, Philippines",earthquake,,4,,20,reviewed,us,us
1995-01-19T17:35:10.410Z,14.199,119.245,33,4.2,mb,,,,0.8,us,usp0006rkw,2014-11-07T00:57:09.763Z,"Luzon, Philippines",earthquake,,,,7,reviewed,us,us
1995-01-14T17:41:12.350Z,13.533,119.773,33,4.4,mb,,,,1.1,us,usp0006rb1,2014-11-07T00:57:08.100Z,Philippine Islands region,earthquake,,,,12,reviewed,us,us
1994-12-28T17:29:14.530Z,13.791,120.698,155.7,5.4,mb,,,,1,us,usp0006qhy,2014-11-07T00:57:00.317Z,"Mindoro, Philippines",earthquake,,3,,62,reviewed,us,us
1994-11-20T05:30:01.900Z,13.57,121.198,33,4.8,mb,,,,1.2,us,usp0006ny7,2014-11-07T00:56:49.201Z,"Mindoro, Philippines",earthquake,,,,5,reviewed,us,us
1994-11-15T23:41:38.230Z,13.63,121.04,33,4.5,mb,,,,0.4,us,usp0006nq0,2014-11-07T00:56:47.661Z,"Mindoro, Philippines",earthquake,,,,1,reviewed,us,us
1994-11-15T10:16:07.260Z,13.456,121,33,4.6,mb,,,,1,us,usp0006np2,2014-11-07T00:56:47.482Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
1994-11-15T00:33:25.850Z,13.643,120.924,33,4.8,mb,,,,0.5,us,usp0006nne,2014-11-07T00:56:47.428Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
1994-11-14T19:15:30.660Z,13.525,121.067,31.5,7.1,mw,,,,1.1,us,usp0006nn2,2017-04-26T17:49:42.681Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
1994-11-02T10:03:51.580Z,14.835,119.84,97.2,4.3,mb,,,,0.9,us,usp0006n1h,2014-11-07T00:56:38.212Z,"Luzon, Philippines",earthquake,,19.6,,1,reviewed,us,us
1994-09-19T05:59:48.510Z,15.404,119.728,33,4.6,mb,,,,1.5,us,usp0006jp4,2014-11-07T00:56:18.604Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1994-09-19T02:10:46.040Z,16.525,120.728,33,,,,,,0.9,us,usp0006jp1,2014-11-07T00:56:18.597Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1994-09-03T21:20:30.020Z,15.939,120.986,10,,,,,,1.1,us,usp0006hxh,2014-11-07T00:56:13.372Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1994-07-18T04:58:55.360Z,15.98,119.243,33,4.4,mb,,,,1.2,us,usp0006fun,2014-11-07T00:55:52.714Z,"Luzon, Philippines",earthquake,,,,7,reviewed,us,us
1994-06-18T16:55:20.820Z,15.936,119.806,33,4.3,mb,,,,1.3,us,usp0006eh4,2014-11-07T00:55:43.268Z,"Luzon, Philippines",earthquake,,,,2,reviewed,us,us
1994-06-15T01:48:54.170Z,13.711,120.775,214.1,4.6,mb,,,,1,us,usp0006e9z,2014-11-07T00:55:42.184Z,"Mindoro, Philippines",earthquake,,3.6,,16,reviewed,us,us
1994-05-27T21:30:27.650Z,16.073,120.811,33,4.1,mb,,,,1.3,us,usp0006d8x,2014-11-07T00:55:32.209Z,"Luzon, Philippines",earthquake,,,,3,reviewed,us,us
1994-05-19T21:19:41.080Z,14.018,120.618,105.2,5,mb,,,,1,us,usp0006ctr,2014-11-07T00:55:29.660Z,"Luzon, Philippines",earthquake,,,,29,reviewed,us,us
1994-05-19T10:03:13.460Z,13.415,119.923,33,4.4,mb,,,,0.8,us,usp0006csw,2014-11-07T00:55:29.575Z,Philippine Islands region,earthquake,,,,2,reviewed,us,us
1994-05-14T07:02:35.140Z,15.636,119.511,33,4.9,mb,,,,1.4,us,usp0006chf,2014-11-07T00:55:28.505Z,"Luzon, Philippines",earthquake,,,,11,reviewed,us,us
1994-05-10T18:19:12.700Z,13.433,120.603,70.1,5.7,mb,,,,0.9,us,usp0006ccd,2014-11-07T00:55:27.768Z,"Mindoro, Philippines",earthquake,,7.2,,11,reviewed,us,us
1994-05-01T09:26:30.260Z,13.647,120.676,123.1,,,,,,1.2,us,usp0006bvr,2014-11-07T00:55:24.063Z,"Mindoro, Philippines",earthquake,,19.5,,,reviewed,us,us
1994-04-30T12:03:45.470Z,15.243,121.494,75.1,,,,,,0.5,us,usp0006buk,2014-11-07T00:55:22.035Z,"Luzon, Philippines",earthquake,,47.3,,,reviewed,us,us
1994-04-08T01:07:55.620Z,13.486,120.796,129.5,4.3,mb,,,,1.4,us,usp0006at3,2014-11-07T00:55:16.890Z,"Mindoro, Philippines",earthquake,,7.9,,5,reviewed,us,us
1994-04-04T02:37:37.220Z,13.728,120.747,215.5,4.9,mb,,,,0.9,us,usp0006akt,2014-11-07T00:55:15.503Z,"Mindoro, Philippines",earthquake,,,,36,reviewed,us,us
1994-03-21T13:44:43.060Z,14.109,118.952,33,4.3,mb,,,,0.8,us,usp00069zn,2014-11-07T00:55:10.322Z,Philippine Islands region,earthquake,,,,4,reviewed,us,us
1994-03-18T13:43:39.500Z,15.736,120.932,63,,,,,,1.6,us,usp00069vg,2014-11-07T00:55:09.894Z,"Luzon, Philippines",earthquake,,18.7,,,reviewed,us,us
1994-03-14T06:10:47.320Z,13.648,120.875,10,,,,,,0.9,us,usp00069pk,2014-11-07T00:55:08.914Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,us
1994-02-20T21:48:12.530Z,13.691,120.787,206.5,5.9,mw,,,,0.9,us,usp00068t7,2016-11-09T21:55:32.932Z,"Mindoro, Philippines",earthquake,,,,,reviewed,us,hrv
1994-02-19T13:16:54.230Z,16.668,120.745,10,,,,,,1,us,usp00068r2,2014-11-07T00:55:00.227Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1994-02-15T16:49:15.960Z,13.645,120.853,192.6,4.8,mb,,,,0.8,us,usp00068jc,2014-11-07T00:54:59.208Z,"Mindoro, Philippines",earthquake,,4.4,,12,reviewed,us,us
1994-02-14T02:44:41.710Z,14.893,121.994,33,,,,,,1.5,us,usp00068ge,2014-11-07T00:54:58.938Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1994-02-06T02:08:15.390Z,16.326,120.358,33,4.1,mb,,,,1.4,us,usp0006846,2014-11-07T00:54:57.080Z,"Luzon, Philippines",earthquake,,,,1,reviewed,us,us
1994-02-01T19:25:42.460Z,15.583,121.354,93.2,,,,,,1.5,us,usp00067v6,2014-11-07T00:54:54.193Z,"Luzon, Philippines",earthquake,,15.5,,,reviewed,us,us
1994-01-25T16:25:19.270Z,15.886,120.922,63.4,4.4,mb,,,,1.4,us,usp00067e4,2014-11-07T00:54:50.494Z,"Luzon, Philippines",earthquake,,16.9,,1,reviewed,us,us
1994-01-24T00:55:29.090Z,13.385,120.739,33,4.6,mb,,,,0.6,us,usp00067a9,2014-11-07T00:54:50.113Z,"Mindoro, Philippines",earthquake,,,,2,reviewed,us,us
1994-01-20T14:02:18.340Z,15.579,121.173,33,,,,,,1.3,us,usp000672k,2014-11-07T00:54:49.283Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1994-01-19T11:18:04.370Z,15.69,120.897,195.5,4.5,mb,,,,1.3,us,usp00066yh,2014-11-07T00:54:48.542Z,"Luzon, Philippines",earthquake,,5.3,,13,reviewed,us,us
1994-01-14T21:11:52.770Z,15.922,120.932,33,,,,,,1.5,us,usp00066ff,2014-11-07T00:54:46.887Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1994-01-09T13:09:32.300Z,16.561,120.736,10,,,,,,1,us,usp000667r,2014-11-07T00:54:45.103Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1994-01-01T10:07:23.190Z,13.61,120.477,71.9,4.8,mb,,,,1.3,us,usp00065wv,2014-11-07T00:54:41.757Z,"Mindoro, Philippines",earthquake,,17.3,,4,reviewed,us,us
1993-12-14T02:38:19.810Z,16.625,120.519,106.1,4.5,mb,,,,1.2,us,usp000653r,2014-11-07T00:54:35.749Z,"Luzon, Philippines",earthquake,,5.4,,18,reviewed,us,us
1993-11-22T04:14:22.080Z,13.565,120.332,33,4.8,mb,,,,0.7,us,usp000641c,2014-11-07T00:54:26.335Z,"Mindoro, Philippines",earthquake,,,,7,reviewed,us,us
1993-11-15T17:18:59.540Z,14.846,119.967,33,4.6,mb,,,,1,us,usp00063rq,2014-11-07T00:54:24.983Z,"Luzon, Philippines",earthquake,,,,10,reviewed,us,us
1993-11-11T19:36:24.880Z,14.448,119.891,33,,,,,,1.3,us,usp00063ja,2014-11-07T00:54:24.252Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,us
1993-10-30T08:30:33.970Z,15.437,121.785,38.6,5.5,mw,,,,0.9,us,usp00062x6,2016-11-09T23:51:02.900Z,"Luzon, Philippines",earthquake,,,,,reviewed,us,hrv
